0.35607788
0.44905034
0.56818616
0.73594490
0.88618230
0.90056980
0.90835710
0.94729346
0.94506174
0.97141500
0.96927830
0.95992404
0.93698955
0.97844255
0.97886990
0.98105410
0.97796774
0.97597340
0.98038936
0.97581196
0.96851850
0.98551756
0.96661920
0.98523265
0.98580250
0.98138654
0.98846155
0.99050330
0.98614430
0.98742260
