0.33119658
0.41341880
0.44324785
0.54307693
0.70846150
0.71512820
0.78222220
0.87538460
0.90991455
0.95461540
0.87888890
0.96444446
0.96854700
0.97658120
0.88068380
0.97692305
0.95641020
0.97914530
0.97948720
0.98452990
0.98358977
0.97974360
0.98504275
0.98658120
0.98470086
0.97247860
0.98709404
0.98794870
0.99153847
0.98931620
