0.34975580
0.45006105
0.53809524
0.67857140
0.77930400
0.88315016
0.91336995
0.86568990
0.87515265
0.96184370
0.96294260
0.97771674
0.97472525
0.98260075
0.98284495
0.90506715
0.34432235
0.39877900
0.54383400
0.73565320
0.78553116
0.78888890
0.86312574
0.95115995
0.95561660
0.96758240
0.94920635
0.96831500
0.96868134
0.97252744
